url,complaint
"https://www.sikayetvar.com/vodafone/vodafone-aramalarin-kesilmesi-ve-ulasilamayan-cagri-merkezi
",Vodafone hattım geçen haftadan beri sürekli kesiliyor. Belli ki bir bağlantı problemi var. Maalesef ulaşamıyoruz. Çağrı merkezi çalışanına ulaşmak mümkün olmuyor; sürekli olarak hiçbir şeyi anlamayan sesli yanıt sistemi devreye giriyor. Nadiren çağrı merkezine ulaştığımızda ise hat kesiliyor ki zaten sorunum da bu. Hat kesilmesi sorununu bilen çağrı merkezi de geri aramıyor. Sürekli bir kısır döngü içindeyiz ve bu durum gerçekten can sıkıcı. Her seferinde buraya kayıt açıyoruz aranmak için. Müşteri deneyimi açısından korkunç bir durum. 5324****27
"https://www.sikayetvar.com/vodafone/vodafone-musterileri-magdur-ediyor-5
","Üç yıl önce faturasız hat kullanıyordum. Vodafone Yanımda uygulaması üzerinden GB satın almak isterken yanlışlıkla faturalı hatta geçiş yapmışım ve o zamandan beri bu durumdan kurtulamıyorum. Evimde internet olduğu için ne dakika ne de SMS kullanıyorum. Ancak, şirket tarafından sürekli aranarak ikna edilmeye çalışılıyorum ve faturasız hatta geçemeyeceğim söyleniyor. Dün tarifem sona erdiği için numaramı başka bir operatöre taşıdım ve yarın geçişin tamamlanacağı belirtildi. Ancak bugün bana yine bir SMS gönderildi. Tarife değişikliği yapılmadığı için faturamın 214 TL olarak güncellendiği bildirildi. Bu durumdan dolayı mağduriyetimi belirtmek isterim ve yaşananlardan ötürü memnuniyetsizliğimi ifade ediyorum."
"https://www.sikayetvar.com/vodafone/vodafone-sinirsiz-paketlerim-gozukmuyor
",Kolay paketlerimde haftalık sınırsız YouTube.com paketi gözükmüyor. Ek paket şeklinde yüklemek için para yüklememiz gerekiyor ama o da her 250 MB için parayı kesiyor. İkisinden birine çözüm bulursanız memnun olurum çünkü mağdur oluyoruz. Buradaki sorunumun hızlı çözülmesini isterim. Şimdiden teşekkürler.
"https://www.sikayetvar.com/vodafone/vodafone-yani-tarifeye-gecis-hk
","Vodafone GSM şirketinin aşırı fiyat artışı ile ilgili olarak, kullanmakta olduğum tarifenin taahhüdü dolmak üzereyken Vodafone şirketi tarafından arandım. Mevcut tarifem (8 GB internet, 100 dakika konuşma, 250 SMS) iken, bana daha düşük içerikli bir tarife (5 GB internet, 100 dakika konuşma, 250 SMS) teklif edilerek, aylık 100 TL olan ödememi 1 yıllık taahhüt karşılığında 200 TL'ye çıkarmam istendi. Bu %120-130'luk artışın gerekçesinin tarafıma açıklanmasını talep ediyorum. Not: Bir önceki şikayetim farklı bir numara için yapılmıştı; bu şikayetim ise başka bir numaram için geçerlidir."
"https://www.sikayetvar.com/vodafone/vodafone-uzerinden-yaptigim-hat-basvurusu
","Hattım bir hafta önce elime geçmesine rağmen hâlâ açılmadı. Bu sorunu hiçbir müşteri temsilcisi çözmedi ve kimse ilgilenmiyor, iptal işlemi de yapılmıyor. Sorunun nasıl çözüleceğini merak ediyorum ve mağduriyetimin giderilmesini talep ediyorum. En kısa sürede bir çözüm bulunmasını istiyorum."
"https://www.sikayetvar.com/vodafone/vodafone-hala-aktif-olan-hat
",Yaklaşık iki ay önce Vodafone içinde numara değişikliği yaptım ve her gün farklı kişiler adına son ödeme tarihli fatura mesajları alıyorum. Vodafone tarafından sürekli aranarak farklı isimler soruluyor; bu durum gerçekten can sıkıcı. Müşteri hizmetlerine ise ulaşılamıyor.
"https://www.sikayetvar.com/vodafone/cark-cevirme-sorunu-vodafone-1
",Bir ay içinde hem tl yüklememe hem de kolay paket almama rağmen Çark çevirme hakkı vermiyor. Geçici bir sorun olarak düşündüm ancak kaç aydır böyle. En kötü operatör Vodafone'dur tartışmasız. Canlı destek de yok yazıyorsun anlaşılmadı deyip konuyu kapatıyor.
"https://www.sikayetvar.com/vodafone/vodafone-pay-vodafone-adzentre-mobile-servis-iptali
","Vodafone Pay'den ""adzentre mobile hizmeti için aboneliğinizin aylık vergiler dahil 189 TL olarak yenilenmiş olup faturanıza yansıtılacaktır. "" diye bir mesaj aldım. Böyle bir aboneliğim oluşmuş ise iptal edilmesini istiyorum. Ayrıca şu anda da faturaya yansımış olan 189 TL' yi de ödemek istemiyorum."
"https://www.sikayetvar.com/vodafone/vodafone-telefon-numaram-eksik-evrak-nedeniyle-kullanima-kisitlandi
","15 Mart tarihinde Vodafone hattı aldım. 16 Mart tarihinde kullanıma açıldı. Yaklaşık 45 gün sonra eksik evrak nedeniyle hattım kullanıma kısıtlandı. Vodafone bayisine giderek evraklarımı tekrar verdim ve Vodafone'a acil ve önemli olarak mail atıldı. Ardından 542'yi arayarak Vodafone müşteri hizmetleriyle defalarca görüştüm. Hepsi farklı tarihler söyleyerek telefonumun açılacağını belirtti. Daha sonra bir kişi evrakların eksik olduğunu ve tekrar Vodafone bayisine gitmem gerektiğini söyledi. Tekrar gittim, evrakları verdim ve yine mail atıldı. İşlemler yapıldı ve önemli notlar geçildi. Ardından yine müşteri hizmetlerini arayarak şikayetimi dile getirdim ancak sorun çözülmedi. Bugün telefon numaram iptal edildi ve eksik evrak nedeniyle olduğu söylendi. Defalarca evraklarımı vermeme rağmen büyük bir mağduriyet yaşadım. Bu durum tüm işlerimi olumsuz etkiledi. Tüm hesaplarım bu numaraya bağlı olduğu için telefonum kapalı olduğu sürece işlem yapamıyorum. Bugün tekrar evraklarımı verdim ve acilen bu sorunun çözülmesini talep ediyorum. Aksi takdirde hukuki yollara başvuracağım."
"https://www.sikayetvar.com/vodafone/vodafone-faturali-hat-aktivasyonu-sorunu-2
","Vodafone faturalı hat başvurusu yaptım 4 gün önce, SIM kart teslim edildi. Hat hâlâ aktif edilmedi. Defalarca kez görüştüm ancak hâlâ bekliyorum. Halbuki en geç 24 saat içinde açılacağı söylenmişti. İlgili bölüme ulaşmak imkansız, iletişim kanalları kapalı. Kurumsal bir firma olduğunu iddia ediyorlar. Online yazıyorum, cevap gelmiyor. Arıyorum, 2 saat bekletip sırada 1 kişi kalınca kapandı. Tamamen mağdur ediyorlar."
"https://www.sikayetvar.com/vodafone/hattimi-vodafone-askida-birakti
","Vodafone numara taşıma için üç kez işlem yaptırdım fakat hâlâ sonuçlandıramadılar. İptal edin, başka bir işlem yapacağım diyorum; onu da yapamıyorlarmış. Beni taşıyamadığım hattımı işlemde diyerek on iki gündür oyalıyorlar. Vodafone'dan çok sıkıldım, mağdur oldum. Hattım işlemde olduğu için başka bir işlem de yapamıyorum. Bu kadar basit bir iptali hangi nedenle yapmıyorlar, aklım almıyor."
"https://www.sikayetvar.com/vodafone/vodafone-taahhut-ve-tarife-degisikligi-oldubittiye-getirme
","Vodafone tarafından arandım, taahhüdümün bitmek üzere olduğunu söylediler. Baskı yaparak eğer şimdi taahhüdü yenilemezsem cayma bedeli ödeyeceğimi belirttiler. Boş bir anıma denk geldi. Dedikleri tarifeyi kabul ettim ve telefonu kapattık. Daha sonra Vodafone Yanımda uygulamasını açtım ve taahhüdümün bitmesine 2 ay kaldığını gördüm. Müşteri hizmetlerini arayarak iptal etmek istediğimi ilettim. Boş bir anıma denk gelmiş olmama rağmen taahhüdü yenilemezsem ceza ödeyeceğimi açıkladım ve onlar da tamam diyerek iptal işlemini gerçekleştirdiklerini söylediler. Toplam 3 kez aradım ve son aramamda iptalin gerçekleştiğini belirttiler. Telefonu kapattım ve tarife değişikliği oldu. Eski tarifemle devam edeceğimi belirttiler. Vodafone Yanımda uygulamasından bir mesaj aldım. Bir teklif sundular ve işlem tamamlandı."
"https://www.sikayetvar.com/vodafone/vodafone-hat-teslimatinda-yasanan-gecikme
",Vodafone'dan yeni bir hat siparişi verdim. Online işlemlerden yaptığım siparişin Dijital Kurye tarafından iletileceği söylendi; ancak hiçbir şekilde hat elime geçmedi. Vodafone yetkilileri bir gün sonra teslim olacağını belirttiler ama hala herhangi bir şey teslim edilmiyor. Dijital Kurye ve Vodafone'da yaşanan sıkıntılar devam ediyor.
"https://www.sikayetvar.com/vodafone/siverek-caylarbasi-mahallesi-vodafone-sebeke-sorunu-yasiyoruz
",Şanlıurfa'nın Siverek ilçesine bağlı Çaylarbaşı Mahallesi'nde ikamet ediyorum. Yaklaşık iki yıldır şebeke sorunu yaşıyoruz. Elektrikler kesildikten 1-2 saat sonra şebekemiz tamamen kesiliyor. İki yıldır 'düzeltilecek' denmesine rağmen herhangi bir düzelme gerçekleşmedi. Bölge halkının yarısından fazlası Vodafone kullanıcısı olmasına rağmen çözüm odaklı bir yaklaşım göremiyoruz. Sürekli 'düzeltilecek' denilerek insanlar mağdur ediliyor. Bir an önce çözüm bekliyoruz!
"https://www.sikayetvar.com/vodafone/vodafone-habersiz-servis-kesintisi
",Vodafone faturama onayım ve bilgim olmadan servis ücreti yansıtılmıştır. Kullanmadığım bir servis için Nisan ve Mayıs ayları faturalarına '115 TL 4240 servis' adı altında kesinti yapılmıştır. Yapılan kesintilerin en kısa sürede iadesini talep ediyorum.
"https://www.sikayetvar.com/vodafone/vodafone-cark-cevirme-sorunu-81
",Vodafone Hediye çarkını çevirmeme rağmen paket yükle diyor zaten 6 gün önce yükledim lütfen yardımcı olun... Yoksa hat değiştireceğim... Böyle büyük bir operatöre hiç yakışmıyor... Bu teknoloji çağında... Çözümünüzü bekliyorum Vodafone... Tek hattım bu değil taşırsam hepsini taşırım.
"https://www.sikayetvar.com/vodafone/vodafone-bozuk-cihaz-satiyor-iade-kabul-etmiyor-bilgi-vermiyor
","Vodafone Yanımda uygulaması üzerinden faturama ek olarak Redmi Buds 3 Lite kulaklık satın aldım. Kargo elime ulaştığında, ürünü açıp denedim ve cihazın bozuk olduğunu fark ettim. İade talebinde bulundum ancak talebim reddedildi. Hiçbir bilgilendirme yapılmadı. İlgili bir muhatap bulamadım; firmanın iletişim numarası da mevcut değil. İademi neden reddettiğinizi açıklamanızı ve ürünün bozuk olduğu konusunda bilgi vermenizi beklerdim. Vodafone'dan memnun kalmadım."
"https://www.sikayetvar.com/vodafone/vodafone-cark-sorunu-41
","Hediye çarkını bir türlü çeviremiyorum. Tl yükledim ama ne hikmetse bir türlü olmadı. Hakkımın birini zaten kaybettim, uygulamayı kaldırıp tekrar yükledim ama tekrar denedim fakat aynı hatayı alıyorum. Hatanın en kısa sürede düzeltilmesi durumunda çok memnun kalacağım..."
"https://www.sikayetvar.com/vodafone/vodafone-tarifede-hatali-bilgilendirme-ile-magdur-etmeye-devam-ediyor
","19.06.2023 tarihinden önceki tarifem, Red müşterilerine özel '15 Sosyal' adı altında 2. Dönem kampanyası kapsamında aylık 90,00 TL karşılığında 15,25 GB internet, sınırsız konuşma, kotadan düşmeyen sosyal pass ve iletişim pass içermekteydi. Ancak taahhüdüm dolmadan müşteri hizmetleri tarafından aranarak, 'Red Özel 22 GB' paketine geçmem durumunda önceki paketime kıyasla sadece 10 TL fazla ödeyerek 250 SMS, 22 GB internet, sınırsız konuşma, sınırsız sosyal pass ve sınırsız iletişim pass hizmetlerinden faydalanabileceğim vaat edildi. Bu teklif cazip geldiği ve sınırsız sosyal medya kullanımının olup olmadığı konusunda ısrarla sorularıma 'evet' yanıtı alarak, 19.06.2023 tarihinde teklifi kabul ettim. Ancak sonrasında 'Yanımda' uygulaması üzerinden kontrol ettiğimde, sosyal medya kullanımı nedeniyle internet paketimin tükendiğini gördüm. Ayrıca, tarifenin ilk 3 ay boyunca (gerçekte 2 ay 3 gün) 110,70 TL, sonrasında ise 161,48 TL olacağını öğrendim. Müşteri temsilcisine ulaşmak oldukça zor oldu ve nihayetinde ulaşarak telefon görüşmemin dinlenmesi için talepte bulundum. Yapılan incelemeler sonucunda haklı olduğum anlaşıldı ve yanlış bilgilendirildiğim kabul edilerek, sosyal pass hizmetinin ek paket olarak tanımlanacağı ve tarifemin 161,48 TL olarak devam edeceği, ancak aradaki farkın toplu bir ödeme olarak bana iade edileceği belirtildi. IBAN bilgilerimi verdim ve geri ödeme yapıldı. Şu an taahhüdüm bitmek üzere ve 'Yanımda' uygulamasında bana özel tarifeler, tarifemin 161 TL olarak görünmesi ve sınırsız sosyal pass hizmetinin gözükmemesi nedeniyle oldukça yüksek ücretli. En az 15 yıllık bir müşteri olmama rağmen, müşteri temsilcisi ile yaptığım görüşmelerden olumsuz yanıtlar aldım. Tüm bu yaşananlar bir yana, ailemdeki diğer kişilere de aynı durumun yaşandığını ve 3 ay boyunca düşük ücret bilgisi verilmeden sonrasında yüksek ücretlendirme yapıldığını fark ettim. Yıllardır güvendiğim Vodafone'un enflasyona karşı maalesef hile yaptığını düşünüyorum. Yaşadığım mağduriyet nedeniyle önceki tarifemden oldum, uğraştırıldım ve bu nedenle geçebileceğim tarifelerin yüksek ücretlerini kabullenemiyorum."
"https://www.sikayetvar.com/vodafone/vodafone-istenmeyen-abonelik-ucretiyle-karsi-karsiya-kaldim
",Oyunlarla alakam olmadığı halde bu siteye hiç giriş yapmadım. Ancak telefonuma abonelikle ilgili bir mesaj geldi ve ücret kesileceği bildirildi. Ben oyun oynamadığım için bu ücretin iptal edilmesini talep ediyorum. Vodafone yetkilileri bu durumla ilgilenebilir mi? Bir daha Vodafone kullanmayı kesinlikle düşünmüyorum.
"https://www.sikayetvar.com/vodafone/vodafone-taahhutsuz-hattima-fahis-fiyat-artis-yapmasindan-rahatsizim
","Vodafone'un taahhüdüm olmadığını belirterek yüksek bir fiyatı mesaj yoluyla bildirip keyfi bir şekilde artış yapmış olduğunu düşünüyorum. Lütfen bu haksız durumun çözülmesini istiyorum. Daha önce 131,02 TL olan fatura bedelimin aynı paket için 430 TL'ye çıkarılması kabul edilemez bir artış oranıdır. Ayrıca uygulamada hâlâ 131,02 TL olarak görünmesine rağmen faturanın 430 TL olarak kesilmiş olması da ayrı bir sorundur."
"https://www.sikayetvar.com/vodafone/vodafone-hat-onay-almadan-yuksek-ucretlendirme-ile-devam-ettirdiler
","Vodafone hattımdaki tarifem sona erdi ve yüksek ücretlendirme ile onayım alınmadan hizmete devam edildi. Daha önce 135 TL ödeme yapıyordum, tarifem sona erdi ve onayım olmadan aylık ücret 331 TL olarak belirlendi. Derhal, daha önceki tarifemde ödediğim 135 TL tutarındaki indirimi iptal etmenizi ve 135 TL üzerinden yapılan herhangi bir indirimi geri çekerek bu tutar üzerinden yeni bir hesaplama yapmanızı talep ediyorum."
"https://www.sikayetvar.com/vodafone/vodafone-hat-tasima-bir-tulu-mumkun-olmadi
",Telekom olan hattımı Vodafone'a taşımaya karar verip onlinedan işlem yaptım. Ertesi gün sim kart geldi ve gün içinde SMS gelir ardından sim kartı takıp kullanabilirsiniz dediler. 1 hafta sonra aradılar ve eski sim iptal olmuş yeni sim gönderdiler. Yine SMS gelecek falan... Bugün. Gün gelen giden arayan soran falan yok.
"https://www.sikayetvar.com/vodafone/sifir-hat-acilmama-vodafone
","Merhabalar, öncelikle Vodafone online işlemler üzerinden sıfır hat başvurusunda bulundum ve hattı, numaramı seçerek 4 Mayıs 2024 tarihinde aldım. 6 Mayıs 2024 tarihinde hattım kurye tarafından teslim edildi. Bugün 9 Mayıs oldu ve hattım hâlâ açılmadı. Eğer bayiden alsaydım, 10 dakikada açılacaktı ve şimdi hat kullanamıyorum. Bu durumun ilgisizliğinden dolayı mağdur oldum ve hâlâ bekliyorum. Acil bir çözüm bekliyorum."
"https://www.sikayetvar.com/vodafone/vodafone-fahis-fiyatla-tarifemi-yenilemek-istiyor
",Vodafone da 96 TL'ye kullandığım paketim bitiyor. Vodafone tarafından bana resmen fahiş fiyatlar ile paketim yenilenmesi isteniyor. 3 kata kadar artış etik değil. Severek kullandığım Vodafone değiştirmek zorunda kalacağım. İlgilenilmesini rica ediyorum...
"https://www.sikayetvar.com/vodafone/vodafone-hediye-game-pass-sorunu
","Vodafone sana özel 3 aylık Xbox game pass hediyeni almak için hemen tıkla diye SMS atmasına rağmen linke tıkladığımda herhangi bir yere ulaşamıyorum, çalışmıyor. Tobi kullandığımda da bir çözüme ulaşamadım. Mağduriyetimin giderilmesini istiyorum. Çözeceğinizi umarak bekliyorum."
"https://www.sikayetvar.com/vodafone/vodafone-migros-kurumsal-hat-secimi
",Migros çalışanıydım kurumsal hat kullandım. İşten ayrılalı 3 ay oldu ama kurumsal hattı iptal edemiyorum Migros bana kod gönderip Vodafone bayisine gidin diyor. Kahramanmaraştayım ve buradaki bayiler benimle ilgilenmiyor. Böyle bir işlem olmadığını şirket yetkilisi ile görüşmemi istiyor hattım kullanıma kapatıldı çok mağdurum şu an lütfen iptal edin hattımı
"https://www.sikayetvar.com/vodafone/vodafone-internet-cekmiyor-sim-kartimda-sikinti-yok
","İnternetim telefonumda çekmiyor ve kartımda bir sorun olmamasına rağmen şebeke çekmiyor. Nedenini öğrenebilir miyim? SIM kartımda bir sorun yok, aynı şekilde telefonda da bir sorun bulunmuyor. Ancak internet konusunda sıkıntı yaşıyorum. Bu sıkıntının nedenini öğrenebilir miyim?"
"https://www.sikayetvar.com/vodafone/vodafone-tarife-degisikligi-problemi-88
","Merhaba Vodafone tarife değişikliğinde çifte standart uygulanıyor. Paket fiyatları çok yüksek. İstediğim paketler çıkmamakta, aynı paketi birlikte geçiş sağladığım arkadaşlar daha uygun kullanmakta. Şu an benim hatlarıma daha yüksek çıkmakta. Geçen sene de aynı problemi yaşamıştım, Vodafone çözüm sağlamıştı. Bu sene de müşteri hizmetlerini aradım, çözüm sağlayamadılar. Farklı operatöre geçmek istemiyorum. Vodafone'nun kalitesine yakışır şekilde uygun tarife sunmalarını bekliyorum. İyi çalışmalar dilerim."
"https://www.sikayetvar.com/vodafone/vodafone-her-sey-dahil-pasaport-71
","Vodafone Her Şey Dahil Pasaport paketi 2 kere ""Roaming kapalı"" iken devreye girmiş. Arayıp hangi 2 gün diye sorduğumda 4 farklı temsilciden 4 farklı cevap aldım, tüm konuşma kayıtlıdır. En sonunda da bir şekilde ödeyin işte ne yapalım'a geldi konu. Bir daha kullanacağımız bir operatör değil."
"https://www.sikayetvar.com/vodafone/vodafone-rezervasyon-karmasasi-ve-tc-kilit-sorunu
","Merhaba, Vodafone'da rezervasyon yaptırdığım numarayı alamadım. Başka bir hatta da verilmedi. T.C. kimliğim kilitli olduğu için hat veremeyeceklerini söylediler. Vodafone Bozüyük şubesinde kaç kez hat rezervasyonu yaptırdım ancak hiçbirini alamadım. SMS geliyor, 'Hattınızı alabilirsiniz' diye ancak gittiğimde 'T.C. kimliğiniz kilitli' cevabını alıyorum bayiden."
"https://www.sikayetvar.com/vodafone/vodafone-tarife-bitti-diye-islemi-acele-edip-yapmis
","Error fetching the URL: HTTPSConnectionPool(host='www.sikayetvar.com', port=443): Max retries exceeded with url: /vodafone/vodafone-tarife-bitti-diye-islemi-acele-edip-yapmis%0A (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000179D02BBE50>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
"https://www.sikayetvar.com/vodafone/vodafone-tarife-degisikligi-sikayeti-39
",Mayıs 2024'ün 9'unda görüşme yaptım ve faturalı tarifemden faturasıza geçiş ile faturalı tarifemin iptalini istedim. Ancak 16'sında tarifem artırılarak tekrar yüklenmiş. Siz insanları nasıl böyle kandırırsınız? Kesinlikle şikayetçiyim. Ben müşteri hizmetleri yüzüme kapatıyor. Böyle bir şey olabilir mi? Ben istemeden ücret artırılarak tarifem yükseltildi.
"https://www.sikayetvar.com/vodafone/vodafone-kirmizi-firsat-16-gb-kampanyasi
","Üzerime kayıtlı 3 adet hattı ( 5057**43**, 5057**43**, 5308**43** ) Vodafone kırmızı fırsat 16 GB paketine taahhütlü olarak 01.05.2023 tarihinde geçtim
Dönem taahhüdüm 30.04.2024 tarihinde bitiyor. 2. Dönem için taahhütlü fiyattan devam etmek istiyorum. Evraklarımda Kırmızı Fırsat 16 GB ikinci dönem taahhütlü fiyatım 174 lira olarak verilmesine rağmen bana gelen bilgilendirme mesajında ücretlendirmem 191 lira olarak iletildi. Evraklarımda yazan taahhütlü fiyat olan 174 liradan fiyatlandırmanın devamını istiyorum. Evraklardaki taahhüt edilen maddelere uyulmasını Tüketici haklarımın korunmasını istiyorum"
"https://www.sikayetvar.com/vodafone/vodafone-tarife-bitmeden-asim-ucreti-kesintisi-yapiyor
",Vodafone 20 GB internet paketim tamamen bitmeden Akıllı İnternet Aşım paketi 80 TL karşılığında 500 MB yüklendi. Ancak zaten benim 20 GB internet paketimde 250 MB kalmıştı; tamamen bitmeden aşım paketini nasıl başlatıyorsunuz? İlgili ekran görüntülerini paylaşıyorum. 80 TL aşım ücretinin tarafıma iade edilmesini talep ediyorum.
"https://www.sikayetvar.com/vodafone/vodafone-hediye-carki-cevrilmiyor-55
","Vodafone hediye çarkını çeviremiyorum. Geçen ayki yüklememde de aynı sorunu yaşadım, yine aynı problem var. Müşteri hizmetlerinde de bir çözüm bulamadım. Eğer bu sorunlar devam ederse hattımı başka bir operatöre taşıyacağım. Sorunlar devam ettiği takdirde her ay dakikalarımın yarısı müşteri hizmetleriyle uğraşarak geçiyor."
"https://www.sikayetvar.com/vodafone/vodafone-hat-iptali-sorunu-51
",Babam 03/03/2024 tarihinde rahmetli oldu bunun üzerine Vodafone da faturalı hattı vardı. İzmir Balçova bayisine gittim. İptali için başvurdum. Taahhüt bedeli alınmaması için gerekli belgeleri verdim işleme aldılar. Ancak hala aranıyorum ve yasal işlem başlatılacağı söyleniyor. Bu nasıl bir tutarsızlıktır.
"https://www.sikayetvar.com/vodafone/vodafone-arama-asistani-plus-servisini-kullanmami-engelliyor
",Vodafone Arama Asistanın Plus servisini kullanmamı kısıtlıyor ve kullanmama müsaade etmiyor.
"https://www.sikayetvar.com/vodafone/vodafone-cok-yuksek-tarife-ucretleri-ve-sebeke-sorunu
",Yıllardır Vodafone kullanıcısıyım. Red'li özel 20gb Ultra faturalı paketini kullanıyorum. Aylık 247 TL paket ücreti bulunuyordu. Taahhüt bu ay bitiyordu yanımda uygulamasından aynı ve benzer tarifeleri 420 TL ve üzeri fiyatlarla sunuyordu fiyatlar çok yüksek zaten bu fiyatı bile zor öderken neredeyse iki kat fiyatıyla geçmek. İstemedim. Daha önce de 92 TL'den 247 TL'ye çıkmıştı her seferinde çok yüksek zamlar oluyor. Yeni tarifeye geçmedim taahhüt bittikten sonra 400 TL ile fiyatlandırma yapmış geçebileceğim tarife ise şimdi 500 TL'den başlıyor. Zaten bulunduğum belde de baz istasyonu yok zar zor şebeke çekiyor tarife fiyatını da çok yükselttiler. Yardımcı olmalarını rica ediyorum. Aksi takdirde ya gerekli mecralara şikayet edeceğim olmazsa operatörü değiştireceğim.
"https://www.sikayetvar.com/vodafone/vodafone-e-sim-sms-alamama-sikintisi
",Vodafone E-sim SMS alamama sorunu yaşıyorum. E-sim aktif olduktan sonra hiçbir şekilde SMS alamıyorum. Vodafone Yanımda'ya girişteki SMS kodu gelmiyor ve diğer numaralardan da SMS alamıyorum. Problem diğer SMS bilgilendirilmemi de kısıtlamakta. Konu hakkında yardım talep ediyorum
"https://www.sikayetvar.com/vodafone/vodafone-kendi-hatasinin-faturasini-musteriye-odetmek-istiyor
","Vodafone Online üzerinden bir hat rezerve ettim. Hat, kurye aracılığı ile bana ulaştırıldı ve 48 saat içinde aktif olacağı belirtildi. Ancak 48 saat geçmesine rağmen hattın aktif olmaması üzerine durumu sorguladığımda, bir sorun meydana geldiği ve kuryenin yeniden geleceği ifade edildi. Kurye tekrar geldi ve bana yeni bir hat vererek eskisinin geçersiz olduğunu söyledi. Yine 48 saat bekledim, fakat hat yine aktif olmadı. Müşteri hizmetlerini aradığımda, kuryenin eğitimsizliği nedeniyle bir hata oluştuğu ve bu yüzden aktivasyonun gerçekleşmediği, hattın bir ay içinde açılacağı söylendi. Bu süreç yaklaşık on gün sürdü ve bu zaman zarfında mevcut hattıma tekrar kontör yüklemek zorunda kaldım. Hattın bir ay içinde açılacağı bilgisi üzerine müşteri hizmetlerini arayarak hattın iptalini talep ettim. Müşteri temsilcisi, hattın açıldığını ve iptal işlemi için taahhüt ücretlerinin ödenmesi gerektiğini bildirdi. Ben, on gün boyunca yaşadığım mağduriyeti ve iletişimimi sürdürebilmek için mevcut hattıma kontör yüklemek zorunda kaldığımı belirterek, yeni hattı artık istemediğimi ve iptal edilmesini istedim. Ancak temsilci, mağduriyetim için üzgün olduğunu fakat taahhüt ücretlerini ödemem gerektiğini çünkü hat açılmış olduğunu söyledi. Ayrıca, hattın aktif edildiğine dair herhangi bir bilgilendirme mesajı almadığımı belirttim. Mağduriyetimin giderilmesi ve hattın iptali için ısrarcı oldum. Bu süreçte hatalarından kaynaklanan durum için özür dilemelerine rağmen, hattı kapatmak istemem halinde ücret ödemem gerektiğini söylediler. Hattı hiçbir cihaza takmadım ve kullanmadım, ayrıca bu ücreti ödemek niyetinde de değilim. Tüketici hakem heyetinde bu durumu çözüme kavuşturacağım. Bir kurumun kendi hatasının bedelini müşteriye ödetmeye çalışması kabul edilemez. Böyle bir durumla daha önce hiç karşılaşmadım ve bundan sonra Vodafone kullanmayı kesinlikle düşünmüyorum."
"https://www.sikayetvar.com/vodafone/vodafone-tarife-ucret-uygulamasi-sacmaligi
","Vodafone, sürekli olarak hattım ve faturam üzerinde değişiklik yapmaktadır. Uygulamada görünen ücret ile bana yansıtılan ücret arasında büyük farklar bulunmakta ve sürekli tarife değişikliği için aranmak ve mesaj almak beni çok yormuştur. Bu durum değişmezse hattımı başka bir operatöre taşıyacağım."
"https://www.sikayetvar.com/vodafone/vodafone-4g-hiz-dusuklugu-1
",Vodafone Milas bölgesi 4G hızı çok düştü. 30.11.2023 tarihindeki hız ölçümlerinde 34mbps olan hız 23.04.2024 tarihindeki ölçümlerinde 9mbps hızına geriledi.
"https://www.sikayetvar.com/vodafone/vodafone-yurt-disi-kullanimi-70
","Merhaba, 
17 Mart 2024- 29 Mart 2024 tarihleri arasında Almanya'da bulundum. Bu tarihler arasında hatlarımdan kullanmadığım halde yurt dışı kullanım bedeli adında ücret kesintisi olmuş. Ben yıllardır yurt dışına çıkarım ve ilk defa böyle bir kullanım bedeli faturama yansıtıldı. Benim talebim olmadığı halde ve kullanmamış olduğum halde bu ücretler benden kesilmiş. Müşteri hizmetlerine konuyu ilettiğimde yardımcı olamayacaklarını belirttiler. Fazladan kesilen ücretlerin tarafıma iadesini talep ediyorum."
"https://www.sikayetvar.com/vodafone/vodafone-tarife-ucreti-artisi-13
","Uzun zamandır Vodafone abonesiyim. Yeni Red'li Özgür 1. Dönem Kampanyası tarifemin son günlerindeyim. Tarife ücretim vergiler hariç 116TL iken, Kampanyanın 2. Döneminde ücret 269TL ye yükselmektedir.
Daha önce de kampanya dönemlerine katılmıştım ve 2. Dönem ücreti cüzi miktarda artışla devam etmişti. 
Vodafone'dan genel olarak memnunum benimle birlikte aile üyelerim de Vodafone kullanıcısı oldular. Sadık müşteri olmamız adına 2. Dönem Kampanya ücretimin güncellenmesini talep ediyorum. 
Gereğinin yapılmasını rica ederim."
"https://www.sikayetvar.com/vodafone/vodafone-fatura-oyunu-verilen-sozde-durulmuyor
","Vodafone fatura tarifesi ve müşteri hizmetleri, Ekim 2023 yılında '500 dakika 31 TL' diye reklam yapıp tarife değişikliği yaptım. Ancak 3 ay sonra 'Paketiniz 60 TL' diye fatura ediliyor. Müşteri hizmetlerini aradığımda, '3 aylık bu fiyat, işinize gelirse; iptal edilirse para cezası verilecek' denildi. İki ayrı faturam var; ikisi de aynı, diğeri de 107 TL idi. Şimdi 150 TL ödeyin derim. Sözleşme bitiminde bir saat dahi durmadan ayrılacağım."
