index,url,complaint
2673,"https://www.sikayetvar.com/turkcell/turkcell-voip-kaydi-var-nedir
","Turkcell arama kaydı detaylarında yer alan VoIP ve e-mail ifadeleri ne anlama geliyor, öğrenmek istiyorum. Oğlum bu terimleri kullanıyor. Yardımcı olabilirseniz sevinirim. Teşekkürler. Ayrıca, oğlumun uyuduğu saatlerde ve gece sabaha karşı saatlerde VoIP kayıtları bulunuyor. Sabahın dördü beşi gibi VoIP kullanımı oluyor. Bu saatler, kullanılan saat olarak mı faturaya yansıyor?"
2674,"https://www.sikayetvar.com/turkcell/turkcell-piazza-avm-samsun-hattimin-devri-yerine-iptal-edildi
","Yaklaşık 10 yıldır kullandığım ve babam adına kayıtlı olan 0545*****66 numaralı Turkcell hattının devri için Samsun Canik'teki Piazza AVM'deki Turkcell mağazasına gittim. Numaranın mirasçılık belgesi ve ölüm belgesi ile devralınabileceği söylendi. Ancak, daha sonra babamın vefatı nedeniyle numaranın iptal edileceği ve 0545 ile başladığı için iptal edilen numarayı hemen Vodafone bayisinden alabileceğim belirtildi. Fakat Vodafone bayisine gittiğimde, bu numarayı geri alamayacağımı ve numaranın 4-5 yıl havuza düşmeyeceğini öğrendim. Şu an kullandığım numaradan oldum ve numaramı geri istiyorum. Esnafım ve tüm ticaretimi bu numara üzerinden yürütüyordum; bu nedenle çok mağdur durumdayım. Tek yapmak istediğim, vefat eden babamın adına kayıtlı olan numarayı kendi adıma devralmaktı. Samsun Canik Piazza AVM'deki Turkcell'de çalışan personel, beni bu duruma soktu ve daha sonra 'bilmiyordum, kusura bakma' dedi. Şikayetçiyim ve gereğinin yapılmasını arz ederim. Maddi ve manevi olarak sıkıntı yaşayacağım durumlar var ve mağduriyetimin giderilmesini talep ediyorum."
2675,"https://www.sikayetvar.com/turkcell/turkcell-ihtiyacim-olan-interneti-saglayamiyor
",Turkcell hat kullanıyorum ve tarifem 235 TL evimde otururken aldığım hizmet 2.0 Mbps. Ben bu parayı bu hizmet için mi ödüyorum diğer operatörlerden farkı kalmadığını düşünüyorum. Müşteri hizmetlerine bağlandığımda ise farklı firmalarda değişkenlik olur denilmekte. Aradaki 1.0 Mbps mi yüksek fiyat?
2676,"https://www.sikayetvar.com/turkcell/turkcell-cekim-sorunu-internet-yavaslamasi
",Arama esnasında şebekem 3G 'ye dönüyor. Yeni fark ediyorum 3G 'ye dönüyor ve internet yavaşlıyor kullanamıyorum. Seste yavaşlama oluyor Wi-Fi de iken bu sorun olmuyor. Farklı şehirlerde de bu sorunu yaşıyorum. Aynı anda iki işi yapamaz oldum. Konu ile ilgili olarak yardım bekliyorum.
2677,"https://www.sikayetvar.com/turkcell/turkcell-uyelik-ucretleriyle-saskina-dondum
",Bugün kariyer.net'e üye olmaya çalışırken Turkcell'den mesaj geldi. Pycell'e üye olduğumu ve faturama 395 TL yansıtıldığını söylediler. Ardından Turkcell'den farklı üyelik mesajları ve ücretler geldi. Turkcell bilgim dışında nasıl bir üyelik yapıyor ve bu Turkcell'in tipik bir yöntemidir.
2678,"https://www.sikayetvar.com/hepsiburada/hepsiburada-dayanaksiz-hatali-urunler
","Merhabalar yeni aldığım eve taşınma sürecindeyim. Yaptığım tadilatlardan bir tanesi mutfak batarya değişimi. 3 yollu batarya aldım montaj yaptım kaynaklı bölgeden su kaçırmaya başladı, musluk kapalı iken de su kaçırıyor. Değişim talebinde bulundum bilmiyorum kaç gün bekleyeceğim?"
2679,"https://www.sikayetvar.com/michelin/michelin-lastik-satin-alinca-opet-yakit-kampanyasi-olacakti-ama-olmadi
","İzmir Karaca lastikten Michelin'den dört adet 17 inç sıfır lastik aldım ve kampanya sitesinden fatura görselini de yükleyerek form doldurdum. İki üç gün içinde telefonunuza kod gelecek, bununla Opet'ten 1350 TL'lik akaryakıt alınacağını belirttiler. Ancak ne mail geldi ne SMS. En kısa zamanda çözüm bulunmasını istiyorum."
2680,"https://www.sikayetvar.com/sur-celik-kapi/sur-celik-kapi-yanlis-montaj-nedeniyle-3-yillik-kapiyi-degistirmek-zorunda-kaldim
","Sur Çelik Kapı'nın yanlış montaj yapılmış olmasından dolayı yaşanan kronik sorunun normalmiş gibi bizlere anlatılması, ayrıca firma çalışanlarının 2021 Aralık ayında sıfır takılan kapının sorunlu olduğunu neden 2024 yılında söylediğimi sorguluyorlar. Eve ustalar tadilat için gelmeseydi böyle bir sorundan haberim bile olmayacaktı. Kapının normal çalışmasının bu şekilde olduğunu sanıyordum. 3 yıllık kapıyı mecburen değiştireceğim. Kapınız montaj yapılırken dışarıdan bir usta çağırıp su terazisi ile montaj sonrasında kontrol ettirmeniz gerekiyor. Ayrıca inşaat, tadilat işlerinde uzman olmanız firma tarafından bekleniyor, yoksa kendileri hata kabul etmiyorlar."
2681,"https://www.sikayetvar.com/pegasus/pegasus-bol-bol-puanlarima-izin-vermedi
","PNR=A k f t w n numaralı Pegasus uçuşumda bagaj sorunu yaşadığımı belirtmek istiyorum. Pegasus bol bol üyesiyim. Uygulamada uçuşuma 60 dakika kalana kadar online check-in yapıp gerekirse ek hizmetler alabileceğim belirtiliyor. Uçuşuma 60 dakikadan fazla vardı. Check-in yapabildim ama bol bol puanlarım ile extra bagaj hakkı almama izin verilmedi. Müşteri hizmetlerini aradığımda uçuşa 2 saat kala halletmiş olmanız gerekliydi dendi. Uygulamada 60 dakika yazdığını söylememe rağmen inatla 2 saat diye direttiler. Ve extra bagaj için mecburi olarak fiyat ödemek zorunda kaldım. Bol bol puanlarımla alabileceğim bagaja nakit ödemek zorunda bırakıldım. Madem uçuşa 2 saat kalaya kadar işlem yapmış olmam gerekiyor, uygulamada neden 1 saat kalaya kadar diye ibare mevcut. Eğer 1 saat kalaya kadar ibaresi gerçekse bu sefer neden bol bol puanlarım ile bagaj hakkı almama izin verilmedi. Bu konu hakkında bilgilendirme yapılmasını talep ediyorum. Eğer ki uygulamadaki ibare gerçek ise benim nakit ödemeye zorunlu tutan Pegasus'tan ücret iadesi talep ediyorum. Bagaj için extra ücret ödediğim faturayı da ekliyorum. Herhangi bir aldatmaca söz konusu değildir."
2682,"https://www.sikayetvar.com/trendyol/trendyol-ilgilisine-urun-gecikmesi
","Trendyol'dan 21/05/2024 tarihinde vermiş olduğum 8412089176 numaralı kargom, İzmir İnci Şubesi'ne geldikten sonra 24/05/2024 tarihinde elime ulaşacakken ürün tekrar Kemalpaşa Transfer Merkezi'ne gitmiş. 27/04/2024 teslim tarihi güncellemesi yapılmış. Gelmezse CİMER ve Tüketici Mahkemesi'ne başvuru yapacağım çünkü şikayet çok."
2683,"https://www.sikayetvar.com/justatilcom/justatilcom-justatil-sikayet-var
","15 Haziran günü için bu şirketten İsviçre, Fransa, Almanya İtalya turu ayarladık. Ama paramızı aldıktan bu yana şirkete ulaşılamıyordu. Bir şekilde ulaştık ve bize turun iptal olduğunu para iadesi verileceğini söylediler. Ama 3 aydır paramız yatırılmıyor. Mağdur olduk."
2684,"https://www.sikayetvar.com/greyder/greyder-yazlik-ayakkabi-kenari-acilma-yapti
","Greyder mağazasından ürünü geçen yazın sonunda almama rağmen, toplamda giyilme sayısı çok az olmasına rağmen, ayakkabının rengi resmen soldu ve kenarlarından açıldı. Sanki yıllardır kullanılmış gibi görünüyor. İade ya da değişimini istemekteyim. Bu konuda yardımlarınızı rica ederim."
2685,"https://www.sikayetvar.com/falez-mutfak-esyalari/falez-marka-duduklu-tencere-hava-problemi
",Çeyizim için almış olduğum Falez marka düdüklü tencereyi hiç kullanamadık. Ürünü alıp kutusu ile birlikte beklettik düğün sonrası kullanmak için ve ürünü yeni kullanmaya başladık. Daha ilk kullanımımızda dışarı su taşıyordu eşim yaptığı araştırmalara göre silikon conta uzun süre kullanılmayınca böyle sıkıntılar olabiliyormuş. Bu yüzden Falez markası üreticisi Hürsultan paslanmaz mutfak aletlerinden eşim yeni silikon conta aldı. Ancak yeni gelen conta ile de su taşmıyor bu sefer. Ancak dışarı hava kaçırıyor ilgili firmaya hiçbir şekilde ulaşamıyoruz konu ile alakalı daha hiç kullanamadan düdüklü tenceremiz çöp oldu patlayacak bir şey olacak diye korkuyorum.
2686,"https://www.sikayetvar.com/ziraat-bankasi/ziraat-bankasi-internet-bankaciligi-online-basvuru-sorunu
",Ziraat Bankası'nın online internet bankacılığına kayıt olmaya çalışırken 'giriş yaptığınız kart bilgileri başvuru için uygun değildir' şeklinde bir hata mesajı alıyorum. Kartımı yeni aldım ve sürekli denememe rağmen bir türlü kayıt işlemi gerçekleşmiyor.
2687,"https://www.sikayetvar.com/migros/migros-sivi-bulasik-deterjani
",Migros markasına güvenerek aldığım bulaşık ilacı resmen öyle kötü kokuyor ki kıvamı peltekleşmiş fişi attığım için de iade edemedim olamaz böyle pis bir koku keşke kokusunu bakabilseniz elimde patladı. Küçük de değil yani 4 kiloluk üstelik. Keşke kuryelerinizle tarafınıza gönderebilsem
2688,"https://www.sikayetvar.com/turkcell/turkcellcom-tr-de-kimlik-yukleme-hatasi
","Turkcell internet sitesi üzerinden yeni hat satın aldım, sim kart tarafıma ulaştıktan sonra, e-devlet hat aktivasyon sekmesi üzerinden hattımı aktifleştirmeye çalıştığımda, kimlik yükleme kısmına geldiğimde ""ws service Exception"" hatası veriyor. Müşteri hizmetlerini aradım. 2 saat sonra tekrar deneyin dendi. 2 saat sonunda yine aynı hata! Şikayet kaydı da oluşturdum. Talep numaramı sorguladığımda, ""siparişinizi aldık"" durumu görülüyor. Ürün teslim edildi, bilgisi girilmediği için bu hatayı veriyor olabilir. İlgili firma umarım ilgilenir."
2689,"https://www.sikayetvar.com/turkcell/turkcell-financell-kkb-guncelleme-yapmiyor
",Turkcell Finansman a. Ş tarafından icralık olan borcumun ödenmesinden üzerine yaklaşık olarak 1 yıl geçmesine rağmen Kredi Kayıt Bürosu ve financell uygulamasında ödenmemiş görünmektedir. Bu sebeple tüm bankalarda takip görünmekte şirket avukatıyla görüşmemde dahi borcu yoktur kağıdı almama rağmen güncelleme yapılmıyor. En son çağrı merkezinden kayıt açmama rağmen çözüm yok Acilen tarafınızdan oluşturulan mağduriyetimin giderilmesini rica ederim. Müşteri hizmetleri talep No: 164787507
2690,"https://www.sikayetvar.com/turkcell/turkcell-musteri-temsilcisi-bagiriyor
","Turkcell faturamıza Paycell'den bir fatura yansıtılmış. Bundan dolayı faturalı hattımızı iptal ettirmek isterken müşteri hizmetlerinden E*** adında bir temsilci, sesini yükselterek bağırdı. Müşterisine bu şekilde davranan bir firmayı bedava olsa bile artık kullanmayacağız."
2691,"https://www.sikayetvar.com/turkcell/turkcell-fatura-soku-esnaf-kampanyasinda-beklenmedik-ucretler
","Turkcell kurumsal müşteri hizmetleri yönlendirmesi ile Esnaf kampanyası dahilinde 3 adet hattımızı Turkcell'e geçirdik lakin ne fatura tutarları ne de söyledikleri paket tutarı doğru çıktı ve 20 gündür geçmeme rağmen hala düzeltilmedi. Faturam 199 TL yerine şu an 598, diğer hat 900 civarı,3. Hat 400 civarında"
2692,"https://www.sikayetvar.com/turkcell/turkcell-magazasi-insanlarin-numaralarini-girerek-sorgu-mu-yapiyor
",Bugün telefonuma Turkcell bayiinden bir işlem yapılması için bir SMS geldi. Turkcell müşteri hizmetlerini aradım ve durumu bildirdim. Ancak Google'da bu mağaza numarasını girdiğimde 1 Ağustos 2022 tarihinde aynı mağazanın başka birinin bilgilerini daha sorguladığını gördüm. Turkcell insanların numaralarını girip ne yapmaya çalışıyor? Savcılığa başvuracağım.
2693,"https://www.sikayetvar.com/turkcell/turkcell-internet-cabuk-bitmesi-5
","Turkcell, bu işi bırakın. Bu nasıl bir internet tüketimidir? Su gibi internet gidiyor. Hiç 21 GB internet var, 'Salla Kazan' derken 25-30 GB internet yetmiyor, 15 günde bitiyor. Evde internetim var, sadece dışarıda kullanmama rağmen artık Vodafone'a geri döneceğim."
2694,"https://www.sikayetvar.com/turkcell/turkcell-otomatik-internet-kapatma
","170-180 TL olan faturam 415 TL geldi. Otomatik internet kapanması için size yönlendirildim. Bana nasıl yardımcı olabilirsiniz? Her internet paketim bittiğinde kontrol ettiğimde tekrar yenilenmiş olduğunu görüyorum, faturama bakıyorum ve değişen bir şey yok. Sonra ay sonunda faturamı kontrol ettiğimde 415 TL olduğunu gördüm. Yardımcı olabilirseniz memnun olurum."
2695,"https://www.sikayetvar.com/turkcell/turkcell-internet-su-gibi-bitiyor-2
","Turkcell 15 GB internet içeren tarifeyi kullanıyorum. Bu tarife, 9 GB genel ve 6 GB sosyal medya interneti içermekte. Faturamın yenilenmesinin üzerinden henüz 9 gün geçmiş olmasına rağmen 6.7 GB internet kullanmış görünüyorum. Bu durumu nasıl açıklayacaksınız? Ben sınavlara hazırlanan bir öğrenciyim ve günümü genellikle dershane veya kütüphanede geçiriyorum. Aktif olarak kullandığım tek sosyal medya platformu Twitter'dır. Otobüste seyahat ederken Twitter'a göz atıyor veya Spotify'da müzik dinliyorum. 9 gün içinde bu kadar internet kullanmamın makul bir açıklaması nedir? Ayrıca, niçin sosyal medya kullanımlarım sosyal medya paketimden düşmüyor da ana internet kotamdan düşüyor? Eğer sosyal medya internetini kullanmamı sağlamayacaksanız, neden bu şekilde bir pazarlama yapıyorsunuz? Sunulan hizmetin kalitesi konusunda memnuniyetsizliğimi belirtmek isterim. Ödediğim ücretin karşılığını alamadığımı düşünüyorum ve bu durum gerçekten kabul edilemez."
2696,"https://www.sikayetvar.com/turkcell/turkcell-fatura-bilgisi-istiyorum
","Ben 3 yıllık Turkcell personeliydim ve ayrıldım. Paycell, hak edişlerimizi 2 ay gecikmeli olarak yatırıyordu ve ayrıldığım için bana ödeme yapılmadı. Peki benim geriye dönük hakkım ne olacak? Sonuçta ben emek verdim ve gerekli hedefleri tamamladım. Görevimi yerine getirdim ve konuyla ilgili gerekli açıklamayı bekliyorum. Bu sebepten dolayı hattımı farklı bir operatöre taşıyacağım."
2697,"https://www.sikayetvar.com/turkcell/turkcell-faturali-hattim-icin-1
",Turkcell faturalı hattım var. Bir faturamı ödeyemediğim için diğer hattım da kullanıma kapatıldı. Nasıl bir anlayış bu? Bir fatura ödenmediği için diğer hattımın kapatılması ne kadar mantıksız bir durum. Sadece bir fatura için Turkcell'in böyle bir işlem yapması anlaşılır gibi değil. Üstelik numaram kullanıma kapatıldığı gibi dışarıdan gelen aramalar da engellendi. Böyle bir durum kabul edilebilir değil.
2698,"https://www.sikayetvar.com/turkcell/turkcell-faturali-hat-iade-islemi
","Turkcell faturalı hatta geçiş yaptım ancak internetim çekmiyor ve arama yapamıyorum. İnceleme talep ettiğimde, bulunduğum bölgenin kapsama alanı dışında olduğu tespit edildi ve tarafıma bildirildi. Bunun üzerine, haklarımın iadesini istediğimde böyle bir işlem yapılamayacağı belirtildi. Ben de CİMER'e başvuruda bulundum ve haklarımın iade edilmesini talep ediyorum. Eğer haklarım iade edilmezse tüketici haklarına da başvuracağımı ve hakkımı kesinlikle arayacağımı belirtmek istiyorum. Haklarım iade edilmezse Turkcell'e dava açacağım. Ayrıca, Genel Müdürlüğü aradığımda karşıma çıkan bayanın bana 'Nizamettin Bey, bir susun da ben size paranızı vereyim' şeklinde hitap ettiğini belirtmek istiyorum. Bu durumdan dolayı çok üzgünüm."
2699,"https://www.sikayetvar.com/turkcell/turkcell-musteri-hizmetleri-sorun-cozumunde-yetersiz
",Geçici olarak yurt dışına çıkmış bulunmaktayım. Burada bulunduğum süre zarfında sürekli telefonum uçak modunda ve Wi-Fi ye bağlı olarak volte araması yapıyorum. Hattım faturalı iken herhangi bir sorun yaşamıyordum. Hattımı kontörlü hatta çevirdikten sonra benden ücret talep etmeye başladı. Bununla ilgili sürekli şikayet kaydı oluşturuyorum. Fakat bana ne bir çözüm ne olumlu veya olumsuz bir cevap vermeyi bırakın cevap vermeye tenezzül edecek bir muhatap bulamıyorum. Müşteri hizmetlerini her aradığımda size geri dönüş sağlanacak diyorlar fakat arayan soran yok. Sorunun çözümü konusunda ne bir adım atıldı ne de bir bilgilendirme yapıldı. 164534758 numaralı talebime 12 günden beri dönüş bekliyorum. Bu kadar kaliteli ve köklü bir firmadan bu kadar amatörce bir davranışı yakıştırabilmiş değilim. İvedi çözüm bekliyorum. Bu kadar profesyonel bir kurumdan 12 günlük bir kayıt neticesinde hala neden çözüm bulanamaması ya da bir dönüş sağlanmaması yönünde yetkililerden gerekenin yapılmasını bekliyorum.
2700,"https://www.sikayetvar.com/turkcell/turkcell-gnc-paket-alamiyorum-1
",GNC aynen 25gb paketini yeni faturalı hat alarak satın almak istedim. Ancak adıma kayıtlı faturalı ve faturasız hat olmamasına rağmen paketi satın alamadım. Adınıza tanımlı GNC paket mevcuttur uyarısı çıktı. Müşteri hizmetleri ve Turkcell şubesi paketten yararlanamayacağımı söyledi. Ben yıllardır Vodafone kullanıyorum. Hiç Turkcell hattı alıp kullanmamışken nasıl adıma tanımlı GNC paketi bulunuyor. T. C.'mi kullanarak kim adıma paket yaptıysa beni ilgilendirmiyor. Nasıl benim t. C.'mi kullanabilirler müşteri hizmetleri de yardımcı olmuyor lütfen bu konuda bir şey yapılsın
2701,"https://www.sikayetvar.com/turkcell/turkcell-iptal-etmek-istiyorum-7
","Merhabalar, Paycell işlemine onay vermeden veya izin almadan önce faturama Paycell ödemesi yansıtıldı. Turkcell mağazasına gittiğimde bunun sebebini 'beyondvr' olarak açıkladılar. Acaba bu işlem zorunlu mu, yoksa bir yanlışlık mı olmuş? Sizden ricam, lütfen işlemi iptal etmenizi istiyorum çünkü ödeyemiyorum. Teşekkürler."
2702,"https://www.sikayetvar.com/turkcell/turkcell-uygulamasinda-baskasinin-ismi-gozukuyor
",2 gün önce Turkcell bayisinden yeni bir hat aldım. Genç tarife olarak kendi üzerime aldım fakat Turkcell uygulamasına girdiğimde tanımadığım başka bir kişinin ismi gözüküyor. Müşteri hizmetlerini aradığımda yeni bir paket alarak değişebileceğini söylediler zaten yeni aldım paketimi lütfen bu sorun çözülsün.
2703,"https://www.sikayetvar.com/hepsiburada/hepsiburada-dayanaksiz-hatali-urunler
","Merhabalar yeni aldığım eve taşınma sürecindeyim. Yaptığım tadilatlardan bir tanesi mutfak batarya değişimi. 3 yollu batarya aldım montaj yaptım kaynaklı bölgeden su kaçırmaya başladı, musluk kapalı iken de su kaçırıyor. Değişim talebinde bulundum bilmiyorum kaç gün bekleyeceğim?"
2704,"https://www.sikayetvar.com/michelin/michelin-lastik-satin-alinca-opet-yakit-kampanyasi-olacakti-ama-olmadi
","İzmir Karaca lastikten Michelin'den dört adet 17 inç sıfır lastik aldım ve kampanya sitesinden fatura görselini de yükleyerek form doldurdum. İki üç gün içinde telefonunuza kod gelecek, bununla Opet'ten 1350 TL'lik akaryakıt alınacağını belirttiler. Ancak ne mail geldi ne SMS. En kısa zamanda çözüm bulunmasını istiyorum."
2705,"https://www.sikayetvar.com/sur-celik-kapi/sur-celik-kapi-yanlis-montaj-nedeniyle-3-yillik-kapiyi-degistirmek-zorunda-kaldim
","Sur Çelik Kapı'nın yanlış montaj yapılmış olmasından dolayı yaşanan kronik sorunun normalmiş gibi bizlere anlatılması, ayrıca firma çalışanlarının 2021 Aralık ayında sıfır takılan kapının sorunlu olduğunu neden 2024 yılında söylediğimi sorguluyorlar. Eve ustalar tadilat için gelmeseydi böyle bir sorundan haberim bile olmayacaktı. Kapının normal çalışmasının bu şekilde olduğunu sanıyordum. 3 yıllık kapıyı mecburen değiştireceğim. Kapınız montaj yapılırken dışarıdan bir usta çağırıp su terazisi ile montaj sonrasında kontrol ettirmeniz gerekiyor. Ayrıca inşaat, tadilat işlerinde uzman olmanız firma tarafından bekleniyor, yoksa kendileri hata kabul etmiyorlar."
2706,"https://www.sikayetvar.com/pegasus/pegasus-bol-bol-puanlarima-izin-vermedi
","PNR=A k f t w n numaralı Pegasus uçuşumda bagaj sorunu yaşadığımı belirtmek istiyorum. Pegasus bol bol üyesiyim. Uygulamada uçuşuma 60 dakika kalana kadar online check-in yapıp gerekirse ek hizmetler alabileceğim belirtiliyor. Uçuşuma 60 dakikadan fazla vardı. Check-in yapabildim ama bol bol puanlarım ile extra bagaj hakkı almama izin verilmedi. Müşteri hizmetlerini aradığımda uçuşa 2 saat kala halletmiş olmanız gerekliydi dendi. Uygulamada 60 dakika yazdığını söylememe rağmen inatla 2 saat diye direttiler. Ve extra bagaj için mecburi olarak fiyat ödemek zorunda kaldım. Bol bol puanlarımla alabileceğim bagaja nakit ödemek zorunda bırakıldım. Madem uçuşa 2 saat kalaya kadar işlem yapmış olmam gerekiyor, uygulamada neden 1 saat kalaya kadar diye ibare mevcut. Eğer 1 saat kalaya kadar ibaresi gerçekse bu sefer neden bol bol puanlarım ile bagaj hakkı almama izin verilmedi. Bu konu hakkında bilgilendirme yapılmasını talep ediyorum. Eğer ki uygulamadaki ibare gerçek ise benim nakit ödemeye zorunlu tutan Pegasus'tan ücret iadesi talep ediyorum. Bagaj için extra ücret ödediğim faturayı da ekliyorum. Herhangi bir aldatmaca söz konusu değildir."
2707,"https://www.sikayetvar.com/trendyol/trendyol-ilgilisine-urun-gecikmesi
","Trendyol'dan 21/05/2024 tarihinde vermiş olduğum 8412089176 numaralı kargom, İzmir İnci Şubesi'ne geldikten sonra 24/05/2024 tarihinde elime ulaşacakken ürün tekrar Kemalpaşa Transfer Merkezi'ne gitmiş. 27/04/2024 teslim tarihi güncellemesi yapılmış. Gelmezse CİMER ve Tüketici Mahkemesi'ne başvuru yapacağım çünkü şikayet çok."
2708,"https://www.sikayetvar.com/justatilcom/justatilcom-justatil-sikayet-var
","15 Haziran günü için bu şirketten İsviçre, Fransa, Almanya İtalya turu ayarladık. Ama paramızı aldıktan bu yana şirkete ulaşılamıyordu. Bir şekilde ulaştık ve bize turun iptal olduğunu para iadesi verileceğini söylediler. Ama 3 aydır paramız yatırılmıyor. Mağdur olduk."
2709,"https://www.sikayetvar.com/greyder/greyder-yazlik-ayakkabi-kenari-acilma-yapti
","Greyder mağazasından ürünü geçen yazın sonunda almama rağmen, toplamda giyilme sayısı çok az olmasına rağmen, ayakkabının rengi resmen soldu ve kenarlarından açıldı. Sanki yıllardır kullanılmış gibi görünüyor. İade ya da değişimini istemekteyim. Bu konuda yardımlarınızı rica ederim."
2710,"https://www.sikayetvar.com/falez-mutfak-esyalari/falez-marka-duduklu-tencere-hava-problemi
",Çeyizim için almış olduğum Falez marka düdüklü tencereyi hiç kullanamadık. Ürünü alıp kutusu ile birlikte beklettik düğün sonrası kullanmak için ve ürünü yeni kullanmaya başladık. Daha ilk kullanımımızda dışarı su taşıyordu eşim yaptığı araştırmalara göre silikon conta uzun süre kullanılmayınca böyle sıkıntılar olabiliyormuş. Bu yüzden Falez markası üreticisi Hürsultan paslanmaz mutfak aletlerinden eşim yeni silikon conta aldı. Ancak yeni gelen conta ile de su taşmıyor bu sefer. Ancak dışarı hava kaçırıyor ilgili firmaya hiçbir şekilde ulaşamıyoruz konu ile alakalı daha hiç kullanamadan düdüklü tenceremiz çöp oldu patlayacak bir şey olacak diye korkuyorum.
2711,"https://www.sikayetvar.com/ziraat-bankasi/ziraat-bankasi-internet-bankaciligi-online-basvuru-sorunu
",Ziraat Bankası'nın online internet bankacılığına kayıt olmaya çalışırken 'giriş yaptığınız kart bilgileri başvuru için uygun değildir' şeklinde bir hata mesajı alıyorum. Kartımı yeni aldım ve sürekli denememe rağmen bir türlü kayıt işlemi gerçekleşmiyor.
2712,"https://www.sikayetvar.com/migros/migros-sivi-bulasik-deterjani
",Migros markasına güvenerek aldığım bulaşık ilacı resmen öyle kötü kokuyor ki kıvamı peltekleşmiş fişi attığım için de iade edemedim olamaz böyle pis bir koku keşke kokusunu bakabilseniz elimde patladı. Küçük de değil yani 4 kiloluk üstelik. Keşke kuryelerinizle tarafınıza gönderebilsem
2713,"https://www.sikayetvar.com/turkcell/supermac-paketi-turkcell-isguzarligi
","İşgüzar Turkcell, pop-up mesajıyla aylarca benden Süpermac paketi almış. En kısa zamanda, gerekirse cayma bedeli ödeyip hattımı taşıyacağım. Böyle bir saçmalık olamaz. Pop-up mesajla haftalık paket mi kitlenir kullanıcıya? Neyse, zaten şirketimde 50 kişi Turkcell kullanıyordu, hepsinin hattını taşıyacağım. Bir işlemi iptal ettirmek istesek 20 kere uğraştırırlar, pop-up mesajıyla direkt para kilitlemişler."
2714,"https://www.sikayetvar.com/turkcell/turkcelle-gectim-sms-atabiliyor-ancak-sms-alamiyorum
",Numaramı Turkcell'e taşıdım. Arama yapabiliyorum ve aranabiliyorum. Mesaj da gönderebiliyorum; ancak mesaj alamıyorum. Tüm bankacılık işlemlerim ve internet üyeliklerim kilitlendi. Bu sebeple hiçbir şeye giriş yapamıyorum. Burada gezindim ve çok rastlanan bir sorunmuş. Herkesin sorunu çözülmüş; ancak nasıl çözüldüğü yazılmamış. O sebeple ben de şikayet açmak zorunda kaldım.
2715,"https://www.sikayetvar.com/turkcell/turkcellden-online-satin-aldigim-hat-4-gundur-acilmadi
","23.04.2024 tarihinde online üzerinden yeni mobil hat siparişi verdim.
26.04.2024 tarihinde e-devlet üzerinden aktivasyon gerçekleştirdim. Ekte bulunan ekran görüntülerinde başvuru onaylandı olarak görülüyor fakat hat hala aktif değil. Tarafıma (538*****12) hiçbir şekilde bilgilendirme mesajı gelmedi. Mağduriyetimin giderilmesini rica ediyorum."
2716,"https://www.sikayetvar.com/turkcell/turkcell-bayii-yanlis-beyanla-fazla-para-odememe-neden-oldu
","Gaziantep Karataş'ta bulunan Turkcell bayiisine 09.04.2024 tarihinde giderek hattımı annemin üzerinden kendi üzerime almak istediğimi söyledim. Ancak hattımın şu an Vodafone da olduğunu, Turkcell e geçiş yaptıktan sonra devir işlemi yaparsam ekstra ücret ödeyip ödemeyeceğimi sorduğumda ilk 1 ay da yaparsanız sadece devir işlemi olan 790 Tl ödersiniz dediler. Ancak 29.04.2024 tarihinde devir işlemi için gidip işlemleri yaptırdığımızda 476 TL yıllık abonelik işlemi iptali yansıtıldı. İtiraz edince de yapılan işlemi geri alamıyoruz dendi. İnsanları kandırmayan şubeler açın yoksa da bu işi yapmayın. Dünya para ödeyip zaten çekmeyen hatlara mahkum ediliyoruz bir de insanların aklıyla alay ediyorsunuz. Tüketici Mahkemesi'ne vereceğim gerekirse."
2717,"https://www.sikayetvar.com/turkcell/turkcell-yurt-disina-cikmis-gibi-gosterip-fazla-fatura-kesiyor
","Eşimin faturası normalde 265 TL iken Turkcell tarafından 465 TL olarak kesilmiştir. Sebep olarak, bayram tatilinde Kaş'a gittiğimiz ve Antalya yolu üzerinden dönerken Turkcell'in kendi inisiyatifiyle mesajlar göndererek tüm turistik hizmetler adı altında ücret kesintisi yapmıştır. Yanımda bulunan ve yurt dışı kullanımına açık olan diğer hat sahiplerinden herhangi bir ücret kesintisi yapılmamıştır. Bu durum, adil olmayan bir ücretlendirme politikası olarak görülmektedir. Kesilen bu tutarın tarafıma iadesini talep ediyorum. Müşteri hizmetleri ile yaptığım görüşmede geri iade yapılamayacağı belirtilmiş olup, bu durumun düzeltilmesini ve hiçbir kusurum olmadan neden 200 TL fazladan ödeme yapmak zorunda kaldığımın açıklanmasını istiyorum. Çocuğumun rızkını neden Turkcell'e ödemek zorunda kaldığımı anlamakta güçlük çekiyorum."
2718,"https://www.sikayetvar.com/turkcell/turkcell-cihaz-satis-tahsil-aracilik-ucreti-adinda-fatura-sisiriyor
",Turkcell den 2 yıl önce Bluetooth kulaklık almıştım taksileri bitmeden cihaz bozuldu. Bir daha asla başka bir cihaz almadığım halde 4 aydır benden cihaz satış tahsil aracılık ücreti kesiyor. Bunu şu an fark ettim daha öncesi var mı bilmiyorum. Millet nasıl olsa bakmıyor diye surdan buradan koparıp alıyorlar
